0;Convexity_Big;Convexity_Big;4.961179971694946;CourbureTaille;16;
1;Convexity_Big;Convexity_Big;2.200068235397339;CourbureTaille;16;
2;Concavity_Big;Concavity_Big;4.488768100738525;CourbureTaille;16;
3;Concavity_Small;Concavity_Small;2.6647579669952393;CourbureTaille;16;
4;Convexity_Small;Convexity_Small;4.924778938293457;CourbureTaille;36;
5;Convexity_Small;Concavity_Big;2.3074731826782227;CourbureTaille;36;
6;Concavity_Big;Concavity_Big;3.8566207885742188;CourbureTaille;36;
7;Concavity_Big;Concavity_Big;4.13093113899231;CourbureTaille;36;
8;Small;Small;1.01100492477417;Taille;36;
9;Big;Big;0.8030610084533691;Taille;36;
10;Big;Big;0.7945351600646973;Taille;36;
11;Big;Big;0.7126491069793701;Taille;36;
12;Big;Big;0.6504230499267578;Taille;25;
13;Big;Big;0.6895859241485596;Taille;25;
14;Small;Small;0.7723078727722168;Taille;25;
15;Small;Small;0.8171582221984863;Taille;25;
16;Convexity_Big;Concavity_Big;1.8653380870819092;Courbure;16;
17;Concavity_Big;Concavity_Big;1.0438671112060547;Courbure;16;
18;Convexity_Big;Convexity_Big;0.9859840869903564;Courbure;16;
19;Convexity_Big;Convexity_Big;0.8116188049316406;Courbure;16;
20;Concavity_Big;Concavity_Big;1.5700271129608154;Courbure;25;
21;Convexity_Big;Convexity_Big;0.9272871017456055;Courbure;25;
22;Concavity_Big;Concavity_Big;0.9040257930755615;Courbure;25;
23;Concavity_Big;Concavity_Big;0.8699259757995605;Courbure;25;
24;Convexity_Big;Convexity_Big;0.9816019535064697;Courbure;36;
25;Convexity_Big;Convexity_Big;0.6610400676727295;Courbure;36;
26;Convexity_Big;Convexity_Big;0.6504349708557129;Courbure;36;
27;Convexity_Big;Convexity_Big;0.9719479084014893;Courbure;36;
28;Small;Small;0.7551732063293457;Taille;16;
29;Big;Big;0.796987771987915;Taille;16;
30;Big;Big;0.8990271091461182;Taille;16;
31;Small;Small;0.7687907218933105;Taille;16;
32;Concavity_Small;Concavity_Small;4.730363845825195;CourbureTaille;25;
33;Concavity_Small;Concavity_Small;3.5601189136505127;CourbureTaille;25;
34;Concavity_Big;Concavity_Big;2.0215768814086914;CourbureTaille;25;
35;Concavity_Small;Concavity_Small;3.771514892578125;CourbureTaille;25;
