0;Concavity_Small;Concavity_Big;1645633425.4146297;CourbureTaille;16;
1;Convexity_Big;Concavity_Small;0.17782115936279297;CourbureTaille;16;
2;Convexity_Big;Convexity_Small;0.1678478717803955;CourbureTaille;16;
3;Convexity_Small;Convexity_Big;0.1879279613494873;CourbureTaille;16;
4;Convexity_Small;Concavity_Small;0.35227036476135254;CourbureTaille;36;
5;Concavity_Big;Concavity_Small;0.17509984970092773;CourbureTaille;36;
6;Concavity_Small;Concavity_Big;0.1795339584350586;CourbureTaille;36;
7;Concavity_Small;Convexity_Small;0.18475103378295898;CourbureTaille;36;
8;Big;Small;0.18617701530456543;Taille;36;
9;Small;Big;0.18875408172607422;Taille;36;
10;Small;Big;0.201829195022583;Taille;36;
11;Small;Big;0.18655896186828613;Taille;36;
12;Small;Big;1645633431.326213;Taille;25;
13;Small;Big;0.19077396392822266;Taille;25;
14;Small;Big;0.18906116485595703;Taille;25;
15;Big;Small;0.19255781173706055;Taille;25;
16;Concavity_Big;Convexity_Big;0.029566049575805664;Courbure;16;
17;Concavity_Big;Convexity_Big;0.16778206825256348;Courbure;16;
18;Convexity_Big;Concavity_Big;0.19136500358581543;Courbure;16;
19;Convexity_Big;Concavity_Big;0.19629693031311035;Courbure;16;
20;Concavity_Big;Convexity_Big;0.1824812889099121;Courbure;25;
21;Concavity_Big;Convexity_Big;0.20595312118530273;Courbure;25;
22;Concavity_Big;Convexity_Big;0.19511103630065918;Courbure;25;
23;Convexity_Big;Concavity_Big;0.19742989540100098;Courbure;25;
24;Convexity_Big;Concavity_Big;0.6535079479217529;Courbure;36;
25;Convexity_Big;Concavity_Big;0.16278290748596191;Courbure;36;
26;Concavity_Big;Convexity_Big;0.20008587837219238;Courbure;36;
27;Concavity_Big;Convexity_Big;0.19344091415405273;Courbure;36;
28;Big;Small;0.18899011611938477;Taille;16;
29;Big;Big;0.19286894798278809;Taille;16;
30;Small;Big;0.20254302024841309;Taille;16;
31;Small;Big;0.1899881362915039;Taille;16;
32;Concavity_Big;Convexity_Big;1645633440.7004077;CourbureTaille;25;
33;Convexity_Big;Concavity_Big;0.20535516738891602;CourbureTaille;25;
34;Convexity_Small;Convexity_Big;0.18753528594970703;CourbureTaille;25;
35;Concavity_Big;Convexity_Small;0.20088696479797363;CourbureTaille;25;
